trade_id,product_id,price,size,side,time,ingested_at
794943013,ETH-USD,2095.75,0.71573422,sell,2026-04-07T19:25:04.654130Z,2026-04-07T19:25:04.706939
331384353,SOL-USD,80.65,6.19962802,sell,2026-04-07T19:25:04.688736Z,2026-04-07T19:25:04.739787
331384354,SOL-USD,80.65,3.80751181,buy,2026-04-07T19:25:04.692153Z,2026-04-07T19:25:04.743886
331384355,SOL-USD,80.65,3.80751181,buy,2026-04-07T19:25:04.694774Z,2026-04-07T19:25:04.746994
331384356,SOL-USD,80.65,44.0854665,buy,2026-04-07T19:25:04.696005Z,2026-04-07T19:25:04.749649
995585115,BTC-USD,68594.93,0.00000002,buy,2026-04-07T19:25:04.758353Z,2026-04-07T19:25:04.812472
794943014,ETH-USD,2095.82,1.0178313,sell,2026-04-07T19:25:05.045571Z,2026-04-07T19:25:05.097816
995585116,BTC-USD,68594.02,0.00000009,buy,2026-04-07T19:25:05.196443Z,2026-04-07T19:25:05.256524
995585117,BTC-USD,68594.02,0.00000001,buy,2026-04-07T19:25:05.271480Z,2026-04-07T19:25:05.324906
995585118,BTC-USD,68594.02,0.00072909,buy,2026-04-07T19:25:05.406471Z,2026-04-07T19:25:05.462756
995585119,BTC-USD,68594.01,0.00001939,buy,2026-04-07T19:25:05.406471Z,2026-04-07T19:25:05.467956
995585120,BTC-USD,68592.99,0.01457875,buy,2026-04-07T19:25:05.406471Z,2026-04-07T19:25:05.473144
995585121,BTC-USD,68592.57,0.02186689,buy,2026-04-07T19:25:05.406471Z,2026-04-07T19:25:05.479500
995585122,BTC-USD,68592.46,0.00000021,buy,2026-04-07T19:25:05.406471Z,2026-04-07T19:25:05.482818
995585123,BTC-USD,68592.45,0.00000021,buy,2026-04-07T19:25:05.406471Z,2026-04-07T19:25:05.485107
995585124,BTC-USD,68592.44,0.00000021,buy,2026-04-07T19:25:05.406471Z,2026-04-07T19:25:05.489414
331384357,SOL-USD,80.64,19.34774223,buy,2026-04-07T19:25:05.432886Z,2026-04-07T19:25:05.493864
331384358,SOL-USD,80.64,2.06358693,buy,2026-04-07T19:25:05.435561Z,2026-04-07T19:25:05.496806
331384359,SOL-USD,80.64,3.91634766,buy,2026-04-07T19:25:05.436497Z,2026-04-07T19:25:05.499905
995585125,BTC-USD,68587.98,0.00000008,buy,2026-04-07T19:25:05.651970Z,2026-04-07T19:25:05.708276
995585126,BTC-USD,68587.99,0.00007218,sell,2026-04-07T19:25:05.794028Z,2026-04-07T19:25:05.847869
995585127,BTC-USD,68587.98,0.00000004,buy,2026-04-07T19:25:06.097861Z,2026-04-07T19:25:06.150964
995585128,BTC-USD,68587.99,0.0000001,sell,2026-04-07T19:25:06.149453Z,2026-04-07T19:25:06.202026
794943015,ETH-USD,2095.76,0.001,buy,2026-04-07T19:25:06.543326Z,2026-04-07T19:25:06.595893
794943016,ETH-USD,2095.76,0.05995134,buy,2026-04-07T19:25:06.543326Z,2026-04-07T19:25:06.599983
995585129,BTC-USD,68587.99,0.00007219,sell,2026-04-07T19:25:06.647883Z,2026-04-07T19:25:06.700396
995585130,BTC-USD,68587.99,0.00000291,sell,2026-04-07T19:25:06.679074Z,2026-04-07T19:25:06.738251
995585131,BTC-USD,68587.98,0.00000011,buy,2026-04-07T19:25:06.739435Z,2026-04-07T19:25:06.794184
995585132,BTC-USD,68587.98,0.00000004,buy,2026-04-07T19:25:06.766443Z,2026-04-07T19:25:06.822156
331384360,SOL-USD,80.65,0.61376317,sell,2026-04-07T19:25:06.772167Z,2026-04-07T19:25:06.823438
794943017,ETH-USD,2095.77,0.00236171,sell,2026-04-07T19:25:06.842181Z,2026-04-07T19:25:06.892995
995585133,BTC-USD,68587.98,0.00000006,buy,2026-04-07T19:25:06.976683Z,2026-04-07T19:25:07.038382
995585134,BTC-USD,68587.99,0.000092,sell,2026-04-07T19:25:06.982116Z,2026-04-07T19:25:07.041371
995585135,BTC-USD,68587.98,0.00003480,buy,2026-04-07T19:25:07.013127Z,2026-04-07T19:25:07.065833
995585136,BTC-USD,68587.98,0.00006433,buy,2026-04-07T19:25:07.013127Z,2026-04-07T19:25:07.069045
331384361,SOL-USD,80.65,0.08185046,sell,2026-04-07T19:25:07.019887Z,2026-04-07T19:25:07.071356
331384362,SOL-USD,80.64,0.05112277,buy,2026-04-07T19:25:07.042204Z,2026-04-07T19:25:07.097093
794943018,ETH-USD,2095.76,0.01431082,buy,2026-04-07T19:25:07.537240Z,2026-04-07T19:25:07.590324
995585137,BTC-USD,68587.98,0.00000003,buy,2026-04-07T19:25:07.563570Z,2026-04-07T19:25:07.615632
995585138,BTC-USD,68587.99,0.00002989,sell,2026-04-07T19:25:07.673338Z,2026-04-07T19:25:07.729612
995585139,BTC-USD,68587.99,0.0000001,sell,2026-04-07T19:25:07.836996Z,2026-04-07T19:25:07.891544
995585140,BTC-USD,68587.99,0.00000013,buy,2026-04-07T19:25:08.021050Z,2026-04-07T19:25:08.074646
995585141,BTC-USD,68588,0.00238145,sell,2026-04-07T19:25:08.279638Z,2026-04-07T19:25:08.331358
995585142,BTC-USD,68587.99,0.00000011,buy,2026-04-07T19:25:08.549189Z,2026-04-07T19:25:08.606866
794943019,ETH-USD,2095.7,0.00047251,sell,2026-04-07T19:25:08.609698Z,2026-04-07T19:25:08.662515
995585143,BTC-USD,68587.99,0.00000004,buy,2026-04-07T19:25:08.964818Z,2026-04-07T19:25:09.018730
331384363,SOL-USD,80.64,0.61304,sell,2026-04-07T19:25:09.057153Z,2026-04-07T19:25:09.108886
331384364,SOL-USD,80.64,0.61304,sell,2026-04-07T19:25:09.057545Z,2026-04-07T19:25:09.111630
995585144,BTC-USD,68587.99,0.00097322,buy,2026-04-07T19:25:09.207680Z,2026-04-07T19:25:09.259864
995585145,BTC-USD,68587.98,0.00002347,buy,2026-04-07T19:25:09.207680Z,2026-04-07T19:25:09.263276
995585146,BTC-USD,68587.98,0.00043738,buy,2026-04-07T19:25:09.207680Z,2026-04-07T19:25:09.274157
995585147,BTC-USD,68586.96,0.01458003,buy,2026-04-07T19:25:09.207680Z,2026-04-07T19:25:09.287467
995585148,BTC-USD,68586.9,0.000017,buy,2026-04-07T19:25:09.207680Z,2026-04-07T19:25:09.291526
995585149,BTC-USD,68586.31,0.00021251,sell,2026-04-07T19:25:09.320144Z,2026-04-07T19:25:09.373361
794943020,ETH-USD,2095.68,0.001,buy,2026-04-07T19:25:09.375182Z,2026-04-07T19:25:09.430565
794943021,ETH-USD,2095.6,0.001,buy,2026-04-07T19:25:09.375182Z,2026-04-07T19:25:09.434364
794943022,ETH-USD,2095.6,0.05,buy,2026-04-07T19:25:09.375182Z,2026-04-07T19:25:09.439508
995585150,BTC-USD,68586.3,0.00388,buy,2026-04-07T19:25:09.375741Z,2026-04-07T19:25:09.443533
995585151,BTC-USD,68583.95,0.00000005,buy,2026-04-07T19:25:09.459170Z,2026-04-07T19:25:09.512496
995585152,BTC-USD,68583.96,0.0000001,sell,2026-04-07T19:25:09.545957Z,2026-04-07T19:25:09.601038
794943023,ETH-USD,2095.53,0.71580936,sell,2026-04-07T19:25:09.580423Z,2026-04-07T19:25:09.633058
794943024,ETH-USD,2095.53,0.28468825,sell,2026-04-07T19:25:09.580423Z,2026-04-07T19:25:09.636528
995585153,BTC-USD,68583.96,0.00040095,sell,2026-04-07T19:25:09.639462Z,2026-04-07T19:25:09.691729
794943025,ETH-USD,2095.59,0.71590496,sell,2026-04-07T19:25:09.749907Z,2026-04-07T19:25:09.801495
995585154,BTC-USD,68583.96,0.00050902,sell,2026-04-07T19:25:09.753756Z,2026-04-07T19:25:09.806159
995585155,BTC-USD,68583.96,0.00036452,sell,2026-04-07T19:25:09.753756Z,2026-04-07T19:25:09.808769
331384365,SOL-USD,80.64,0.38061379,sell,2026-04-07T19:25:09.754096Z,2026-04-07T19:25:09.811829
331384366,SOL-USD,80.64,6.20039682,sell,2026-04-07T19:25:09.754096Z,2026-04-07T19:25:09.815944
995585156,BTC-USD,68587.36,0.001562,sell,2026-04-07T19:25:09.766026Z,2026-04-07T19:25:09.823712
995585157,BTC-USD,68588.02,0.00000023,sell,2026-04-07T19:25:09.766026Z,2026-04-07T19:25:09.825292
995585158,BTC-USD,68588.75,0.01020629,sell,2026-04-07T19:25:09.766026Z,2026-04-07T19:25:09.828834
995585159,BTC-USD,68593.01,0.00000005,buy,2026-04-07T19:25:09.896524Z,2026-04-07T19:25:09.963292
794943026,ETH-USD,2095.75,0.47723378,buy,2026-04-07T19:25:10.199623Z,2026-04-07T19:25:10.250545
995585160,BTC-USD,68593.01,0.00000005,buy,2026-04-07T19:25:10.355407Z,2026-04-07T19:25:10.407853
995585161,BTC-USD,68593.01,0.00000002,buy,2026-04-07T19:25:10.820974Z,2026-04-07T19:25:10.873277
995585162,BTC-USD,68593.02,0.00005190,sell,2026-04-07T19:25:11.030196Z,2026-04-07T19:25:11.081404
995585163,BTC-USD,68593.02,0.0000001,sell,2026-04-07T19:25:11.199951Z,2026-04-07T19:25:11.252918
995585164,BTC-USD,68593.01,0.00000005,buy,2026-04-07T19:25:11.285097Z,2026-04-07T19:25:11.341580
995585165,BTC-USD,68593.01,0.00375572,buy,2026-04-07T19:25:11.451180Z,2026-04-07T19:25:11.505023
995585166,BTC-USD,68590.61,0.01020512,buy,2026-04-07T19:25:11.451180Z,2026-04-07T19:25:11.509237
995585167,BTC-USD,68590.61,0.00002143,buy,2026-04-07T19:25:11.451180Z,2026-04-07T19:25:11.512086
995585168,BTC-USD,68588.12,0.01513613,buy,2026-04-07T19:25:11.451180Z,2026-04-07T19:25:11.518677
995585169,BTC-USD,68588.12,0.02860322,buy,2026-04-07T19:25:11.451665Z,2026-04-07T19:25:11.529135
995585170,BTC-USD,68587.37,0.0127564,buy,2026-04-07T19:25:11.451665Z,2026-04-07T19:25:11.533468
995585171,BTC-USD,68583.57,0.01082477,sell,2026-04-07T19:25:11.607071Z,2026-04-07T19:25:11.662037
995585172,BTC-USD,68583.57,0.00086,sell,2026-04-07T19:25:11.651037Z,2026-04-07T19:25:11.706068
995585173,BTC-USD,68583.56,0.00000002,buy,2026-04-07T19:25:11.804392Z,2026-04-07T19:25:11.856107
995585174,BTC-USD,68583.56,0.00000003,buy,2026-04-07T19:25:12.274799Z,2026-04-07T19:25:12.327019
331384367,SOL-USD,80.63,0.014,buy,2026-04-07T19:25:12.513765Z,2026-04-07T19:25:12.564308
331384368,SOL-USD,80.63,7.9018287,buy,2026-04-07T19:25:12.513765Z,2026-04-07T19:25:12.568118
331384369,SOL-USD,80.63,2.10531113,buy,2026-04-07T19:25:12.515751Z,2026-04-07T19:25:12.571720
331384370,SOL-USD,80.63,5.81051757,buy,2026-04-07T19:25:12.515751Z,2026-04-07T19:25:12.576577
331384371,SOL-USD,80.63,4.19662226,buy,2026-04-07T19:25:12.517166Z,2026-04-07T19:25:12.580398
331384372,SOL-USD,80.63,0.82606288,buy,2026-04-07T19:25:12.520328Z,2026-04-07T19:25:12.581885
331384373,SOL-USD,80.63,7.9158287,buy,2026-04-07T19:25:12.522579Z,2026-04-07T19:25:12.583865
331384374,SOL-USD,80.63,1.13524825,buy,2026-04-07T19:25:12.525052Z,2026-04-07T19:25:12.586571
331384375,SOL-USD,80.63,2.47983668,buy,2026-04-07T19:25:12.525052Z,2026-04-07T19:25:12.588985
331384376,SOL-USD,80.63,1.49328599,buy,2026-04-07T19:25:12.527026Z,2026-04-07T19:25:12.591146
331384377,SOL-USD,80.63,0.67397619,buy,2026-04-07T19:25:12.528511Z,2026-04-07T19:25:12.593937
331384378,SOL-USD,80.63,1.44169788,buy,2026-04-07T19:25:12.530552Z,2026-04-07T19:25:12.595882
331384379,SOL-USD,80.63,0.73448779,buy,2026-04-07T19:25:12.532033Z,2026-04-07T19:25:12.598307
331384380,SOL-USD,80.63,1.25722187,buy,2026-04-07T19:25:12.533557Z,2026-04-07T19:25:12.643973
331384381,SOL-USD,80.63,0.85555315,buy,2026-04-07T19:25:12.535287Z,2026-04-07T19:25:12.647386
794943027,ETH-USD,2095.53,0.0905179,sell,2026-04-07T19:25:12.536521Z,2026-04-07T19:25:12.648764
331384382,SOL-USD,80.63,1.11661788,buy,2026-04-07T19:25:12.536958Z,2026-04-07T19:25:12.652089
331384383,SOL-USD,80.63,2.13964653,buy,2026-04-07T19:25:12.540465Z,2026-04-07T19:25:12.654170
331384384,SOL-USD,80.63,1.46739117,buy,2026-04-07T19:25:12.542651Z,2026-04-07T19:25:12.657713
331384385,SOL-USD,80.63,1.05867047,buy,2026-04-07T19:25:12.544545Z,2026-04-07T19:25:12.660447
331384386,SOL-USD,80.63,0.75964034,buy,2026-04-07T19:25:12.545447Z,2026-04-07T19:25:12.663693
331384387,SOL-USD,80.63,0.9145839,buy,2026-04-07T19:25:12.547011Z,2026-04-07T19:25:12.667642
331384388,SOL-USD,80.63,1.23811794,buy,2026-04-07T19:25:12.548988Z,2026-04-07T19:25:12.668770
331384389,SOL-USD,80.63,0.95578135,buy,2026-04-07T19:25:12.550623Z,2026-04-07T19:25:12.671837
331384390,SOL-USD,80.63,0.87145755,buy,2026-04-07T19:25:12.552314Z,2026-04-07T19:25:12.673991
331384391,SOL-USD,80.63,6.11178299,buy,2026-04-07T19:25:12.552916Z,2026-04-07T19:25:12.676986
331384392,SOL-USD,80.63,9.17713983,buy,2026-04-07T19:25:12.555980Z,2026-04-07T19:25:12.681504
331384393,SOL-USD,80.63,0.83000000,buy,2026-04-07T19:25:12.558363Z,2026-04-07T19:25:12.685765
995585175,BTC-USD,68583.56,0.00000005,buy,2026-04-07T19:25:12.729514Z,2026-04-07T19:25:12.782210
995585176,BTC-USD,68583.57,0.000209,sell,2026-04-07T19:25:12.783439Z,2026-04-07T19:25:12.836155
995585177,BTC-USD,68583.57,0.0000001,sell,2026-04-07T19:25:12.991523Z,2026-04-07T19:25:13.042331
995585178,BTC-USD,68583.57,0.00056664,sell,2026-04-07T19:25:13.020218Z,2026-04-07T19:25:13.070854
794943028,ETH-USD,2095.52,0.00000973,buy,2026-04-07T19:25:13.146765Z,2026-04-07T19:25:13.198046
995585179,BTC-USD,68583.57,0.00000029,sell,2026-04-07T19:25:13.152255Z,2026-04-07T19:25:13.205621
995585180,BTC-USD,68583.57,0.00437391,sell,2026-04-07T19:25:13.159401Z,2026-04-07T19:25:13.209460
995585181,BTC-USD,68583.57,0.00036763,sell,2026-04-07T19:25:13.159401Z,2026-04-07T19:25:13.215465
995585182,BTC-USD,68583.57,0.00043738,sell,2026-04-07T19:25:13.159401Z,2026-04-07T19:25:13.217920
995585183,BTC-USD,68583.74,0.00047273,sell,2026-04-07T19:25:13.159401Z,2026-04-07T19:25:13.221122
995585184,BTC-USD,68583.74,0.00005658,sell,2026-04-07T19:25:13.159401Z,2026-04-07T19:25:13.224803
995585185,BTC-USD,68585.96,0.00000008,buy,2026-04-07T19:25:13.188181Z,2026-04-07T19:25:13.240014
331384394,SOL-USD,80.63,6.20116581,sell,2026-04-07T19:25:13.192965Z,2026-04-07T19:25:13.245550
794943029,ETH-USD,2095.53,0.02386694,sell,2026-04-07T19:25:13.193165Z,2026-04-07T19:25:13.247857
794943030,ETH-USD,2095.53,0.34386067,sell,2026-04-07T19:25:13.193165Z,2026-04-07T19:25:13.257056
794943031,ETH-USD,2095.53,0.37203104,sell,2026-04-07T19:25:13.193358Z,2026-04-07T19:25:13.262678
794943032,ETH-USD,2095.54,0.71580594,sell,2026-04-07T19:25:13.193358Z,2026-04-07T19:25:13.264264
995585186,BTC-USD,68585.97,0.00002823,sell,2026-04-07T19:25:13.214224Z,2026-04-07T19:25:13.268774
794943033,ETH-USD,2095.63,0.71589171,sell,2026-04-07T19:25:13.252380Z,2026-04-07T19:25:13.303937
794943034,ETH-USD,2095.76,0.001,sell,2026-04-07T19:25:13.256224Z,2026-04-07T19:25:13.307825
794943035,ETH-USD,2095.76,0.17519777,sell,2026-04-07T19:25:13.256224Z,2026-04-07T19:25:13.311942
995585187,BTC-USD,68590.75,0.01020599,sell,2026-04-07T19:25:13.266064Z,2026-04-07T19:25:13.319944
995585188,BTC-USD,68592.25,0.00014173,sell,2026-04-07T19:25:13.284466Z,2026-04-07T19:25:13.336998
331384395,SOL-USD,80.64,10.00713983,sell,2026-04-07T19:25:13.284517Z,2026-04-07T19:25:13.339225
794943036,ETH-USD,2095.84,0.001,sell,2026-04-07T19:25:13.503706Z,2026-04-07T19:25:13.556929
331384396,SOL-USD,80.65,0.0143381,sell,2026-04-07T19:25:13.543186Z,2026-04-07T19:25:13.593979
331384397,SOL-USD,80.65,0.92987205,sell,2026-04-07T19:25:13.543186Z,2026-04-07T19:25:13.599495
331384398,SOL-USD,80.65,0.01399985,sell,2026-04-07T19:25:13.543186Z,2026-04-07T19:25:13.601006
331384399,SOL-USD,80.65,0.00000015,sell,2026-04-07T19:25:13.576839Z,2026-04-07T19:25:13.627788
331384400,SOL-USD,80.65,1.68387071,sell,2026-04-07T19:25:13.576839Z,2026-04-07T19:25:13.632703
331384401,SOL-USD,80.65,0.03300514,sell,2026-04-07T19:25:13.576839Z,2026-04-07T19:25:13.637649
995585189,BTC-USD,68593.57,0.00000002,buy,2026-04-07T19:25:13.697628Z,2026-04-07T19:25:13.748490
995585190,BTC-USD,68593.57,0.00000003,buy,2026-04-07T19:25:14.048727Z,2026-04-07T19:25:14.101030
995585191,BTC-USD,68593.57,0.00000003,buy,2026-04-07T19:25:14.515581Z,2026-04-07T19:25:14.574384
995585192,BTC-USD,68593.58,0.0000001,sell,2026-04-07T19:25:14.693987Z,2026-04-07T19:25:14.746795
995585193,BTC-USD,68593.57,0.00004679,buy,2026-04-07T19:25:14.820104Z,2026-04-07T19:25:14.874707
995585194,BTC-USD,68593.57,0.00638779,buy,2026-04-07T19:25:14.820104Z,2026-04-07T19:25:14.889861
995585195,BTC-USD,68593.57,0.06458382,buy,2026-04-07T19:25:14.820104Z,2026-04-07T19:25:14.897387
995585196,BTC-USD,68593.57,0.0290184,buy,2026-04-07T19:25:14.820153Z,2026-04-07T19:25:14.901356
995585197,BTC-USD,68593.57,0.00001938,buy,2026-04-07T19:25:14.914231Z,2026-04-07T19:25:14.967507
995585198,BTC-USD,68593.57,0.00036447,buy,2026-04-07T19:25:14.914231Z,2026-04-07T19:25:14.971561
794943037,ETH-USD,2095.76,0.00879145,sell,2026-04-07T19:25:15.014825Z,2026-04-07T19:25:15.072651
995585199,BTC-USD,68591.16,0.00000005,buy,2026-04-07T19:25:15.031190Z,2026-04-07T19:25:15.084271
331384402,SOL-USD,80.64,0.61304,sell,2026-04-07T19:25:15.589695Z,2026-04-07T19:25:15.640943
331384403,SOL-USD,80.64,0.61304,sell,2026-04-07T19:25:15.590085Z,2026-04-07T19:25:15.644310
995585200,BTC-USD,68590.75,0.00000009,buy,2026-04-07T19:25:15.823160Z,2026-04-07T19:25:15.875429
794943038,ETH-USD,2095.75,0.005,buy,2026-04-07T19:25:16.006197Z,2026-04-07T19:25:16.065410
794943039,ETH-USD,2095.68,0.001,buy,2026-04-07T19:25:16.064014Z,2026-04-07T19:25:16.124663
995585201,BTC-USD,68588.78,0.01020521,buy,2026-04-07T19:25:16.139479Z,2026-04-07T19:25:16.192830
331384404,SOL-USD,80.63,1.47008556,sell,2026-04-07T19:25:16.252289Z,2026-04-07T19:25:16.305228
995585202,BTC-USD,68585.96,0.00000006,buy,2026-04-07T19:25:16.269290Z,2026-04-07T19:25:16.325424
995585203,BTC-USD,68585.96,0.00000015,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.335497
995585204,BTC-USD,68585.95,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.337908
995585205,BTC-USD,68585.94,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.341312
995585206,BTC-USD,68585.93,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.342372
995585207,BTC-USD,68585.92,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.346292
995585208,BTC-USD,68585.91,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.347320
995585209,BTC-USD,68585.9,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.351164
995585210,BTC-USD,68585.89,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.353348
995585211,BTC-USD,68585.88,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.358253
995585212,BTC-USD,68585.87,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.360455
995585213,BTC-USD,68585.86,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.364266
995585214,BTC-USD,68585.85,0.00000021,buy,2026-04-07T19:25:16.276875Z,2026-04-07T19:25:16.366805
331384405,SOL-USD,80.63,0.27054681,sell,2026-04-07T19:25:16.547100Z,2026-04-07T19:25:16.598190
995585215,BTC-USD,68583.56,0.00000008,buy,2026-04-07T19:25:16.713598Z,2026-04-07T19:25:16.766049
995585216,BTC-USD,68583.57,0.00177105,sell,2026-04-07T19:25:17.017298Z,2026-04-07T19:25:17.071763
794943040,ETH-USD,2095.6,0.001,buy,2026-04-07T19:25:17.098315Z,2026-04-07T19:25:17.156566
794943041,ETH-USD,2095.52,0.00099027,buy,2026-04-07T19:25:17.098413Z,2026-04-07T19:25:17.160340
794943042,ETH-USD,2095.52,0.001,buy,2026-04-07T19:25:17.098413Z,2026-04-07T19:25:17.164292
794943043,ETH-USD,2095.52,0.00073504,buy,2026-04-07T19:25:17.098413Z,2026-04-07T19:25:17.168737
794943044,ETH-USD,2095.44,0.001,buy,2026-04-07T19:25:17.098620Z,2026-04-07T19:25:17.171373
794943045,ETH-USD,2095.36,0.001,buy,2026-04-07T19:25:17.114830Z,2026-04-07T19:25:17.173878
794943046,ETH-USD,2095.36,0.76249761,buy,2026-04-07T19:25:17.114830Z,2026-04-07T19:25:17.175929
995585217,BTC-USD,68583.56,0.00001682,buy,2026-04-07T19:25:17.151747Z,2026-04-07T19:25:17.206328
995585218,BTC-USD,68581.07,0.00095516,buy,2026-04-07T19:25:17.151747Z,2026-04-07T19:25:17.207637
995585219,BTC-USD,68580.22,0.00000014,buy,2026-04-07T19:25:17.166042Z,2026-04-07T19:25:17.219883
995585220,BTC-USD,68580.22,0.00000003,buy,2026-04-07T19:25:17.170023Z,2026-04-07T19:25:17.221838
995585221,BTC-USD,68582.49,0.00014078,sell,2026-04-07T19:25:17.288294Z,2026-04-07T19:25:17.341370
331384406,SOL-USD,80.62,0.014,buy,2026-04-07T19:25:17.553116Z,2026-04-07T19:25:17.604681
794943047,ETH-USD,2095.28,0.001,buy,2026-04-07T19:25:17.597555Z,2026-04-07T19:25:17.653047
794943048,ETH-USD,2095.2,0.001,buy,2026-04-07T19:25:17.597555Z,2026-04-07T19:25:17.656939
794943049,ETH-USD,2095.2,0.05,buy,2026-04-07T19:25:17.597555Z,2026-04-07T19:25:17.660218
331384407,SOL-USD,80.61,0.014,buy,2026-04-07T19:25:17.645562Z,2026-04-07T19:25:17.697946
995585222,BTC-USD,68580.22,0.0000001,buy,2026-04-07T19:25:17.645265Z,2026-04-07T19:25:17.700122
995585223,BTC-USD,68580.22,0.00001673,buy,2026-04-07T19:25:17.794045Z,2026-04-07T19:25:17.845664
995585224,BTC-USD,68580.22,0.00638779,buy,2026-04-07T19:25:17.794045Z,2026-04-07T19:25:17.848463
995585225,BTC-USD,68576.88,0.00000005,buy,2026-04-07T19:25:18.055846Z,2026-04-07T19:25:18.109265
995585226,BTC-USD,68577.86,0.00194103,sell,2026-04-07T19:25:18.092982Z,2026-04-07T19:25:18.145721
331384408,SOL-USD,80.62,0.88214773,sell,2026-04-07T19:25:18.202490Z,2026-04-07T19:25:18.253585
995585227,BTC-USD,68576.88,0.00000011,buy,2026-04-07T19:25:18.552882Z,2026-04-07T19:25:18.605840
794943050,ETH-USD,2095.13,0.71594602,sell,2026-04-07T19:25:18.666038Z,2026-04-07T19:25:18.721806
995585228,BTC-USD,68576.88,0.00000003,buy,2026-04-07T19:25:19.011433Z,2026-04-07T19:25:19.069464
995585229,BTC-USD,68576.88,0.00000003,buy,2026-04-07T19:25:19.456425Z,2026-04-07T19:25:19.509745
995585230,BTC-USD,68576.88,0.00000255,buy,2026-04-07T19:25:19.823264Z,2026-04-07T19:25:19.876667
995585231,BTC-USD,68576.88,0.00000005,buy,2026-04-07T19:25:19.940407Z,2026-04-07T19:25:19.994389
995585232,BTC-USD,68576.88,0.00000002,buy,2026-04-07T19:25:20.347433Z,2026-04-07T19:25:20.400428
995585233,BTC-USD,68576.89,0.00002989,sell,2026-04-07T19:25:20.550372Z,2026-04-07T19:25:20.606478
995585234,BTC-USD,68576.88,0.00001416,buy,2026-04-07T19:25:20.868489Z,2026-04-07T19:25:20.923360
995585235,BTC-USD,68576.88,0.00003514,buy,2026-04-07T19:25:20.868489Z,2026-04-07T19:25:20.927311
995585236,BTC-USD,68576.88,0.00638779,buy,2026-04-07T19:25:20.868489Z,2026-04-07T19:25:20.930067
995585237,BTC-USD,68576.88,0.00001923,buy,2026-04-07T19:25:20.868489Z,2026-04-07T19:25:20.935903
995585238,BTC-USD,68576.67,0.04374665,buy,2026-04-07T19:25:20.868489Z,2026-04-07T19:25:20.937354
995585239,BTC-USD,68575.85,0.01458239,buy,2026-04-07T19:25:20.868489Z,2026-04-07T19:25:20.942651
995585240,BTC-USD,68575.55,0.00724806,buy,2026-04-07T19:25:20.876388Z,2026-04-07T19:25:20.947558
995585241,BTC-USD,68574.71,0.00388,buy,2026-04-07T19:25:20.876388Z,2026-04-07T19:25:20.954872
995585242,BTC-USD,68573.54,0.000017,buy,2026-04-07T19:25:20.876388Z,2026-04-07T19:25:20.971672
794943051,ETH-USD,2095.12,0.001,buy,2026-04-07T19:25:20.879110Z,2026-04-07T19:25:20.984867
794943052,ETH-USD,2095.04,0.001,buy,2026-04-07T19:25:20.879110Z,2026-04-07T19:25:20.987768
794943053,ETH-USD,2095,0.05,buy,2026-04-07T19:25:20.879110Z,2026-04-07T19:25:20.990699
794943054,ETH-USD,2095,0.66500114,buy,2026-04-07T19:25:20.879110Z,2026-04-07T19:25:20.992221
794943055,ETH-USD,2095,0.33499886,buy,2026-04-07T19:25:20.879141Z,2026-04-07T19:25:20.997559
331384409,SOL-USD,80.61,21.33491209,buy,2026-04-07T19:25:20.924027Z,2026-04-07T19:25:21.009211
331384410,SOL-USD,80.61,29.91359149,buy,2026-04-07T19:25:20.924027Z,2026-04-07T19:25:21.012111
331384411,SOL-USD,80.61,31.96463128,buy,2026-04-07T19:25:20.924027Z,2026-04-07T19:25:21.021745
331384412,SOL-USD,80.61,0.05832197,sell,2026-04-07T19:25:21.084802Z,2026-04-07T19:25:21.136571
331384413,SOL-USD,80.61,0.00920873,sell,2026-04-07T19:25:21.726785Z,2026-04-07T19:25:21.778933
995585243,BTC-USD,68570.2,0.000017,buy,2026-04-07T19:25:21.897599Z,2026-04-07T19:25:21.954206
995585244,BTC-USD,68566.86,0.000017,buy,2026-04-07T19:25:21.897599Z,2026-04-07T19:25:21.958149
995585245,BTC-USD,68563.53,0.00360909,sell,2026-04-07T19:25:22.017242Z,2026-04-07T19:25:22.073045
995585246,BTC-USD,68563.52,0.000017,buy,2026-04-07T19:25:22.068925Z,2026-04-07T19:25:22.130394
794943056,ETH-USD,2094.96,0.001,buy,2026-04-07T19:25:22.077238Z,2026-04-07T19:25:22.133308
794943057,ETH-USD,2094.88,0.001,buy,2026-04-07T19:25:22.077238Z,2026-04-07T19:25:22.135277
331384414,SOL-USD,80.61,3.52871652,sell,2026-04-07T19:25:22.637292Z,2026-04-07T19:25:22.688285
